"DT_GERACAO";"HH_GERACAO";"AA_ELEICAO";"SG_UF";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"SQ_CANDIDATO";"NR_ORDEM";"DS_URL"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001600447;4;"https://www.tiktok.com/@arapiumtereza"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001612455;3;"https://www.facebook.com/romariodesouzafaria"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001600477;4;"https://youtube.com/c/PastorHenriqueVieira"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001723095;1;"https://www.instagram.com/invites/contact/?i=1dkhs8x9m7r5p&utm_content=oslh48i"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001723112;1;"https://www.instagram.com/karenlenon1/"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001619422;2;"https://www.facebook.com/nicolaujoice"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001649582;3;"https://tiktok.com/@renatodorie"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001649587;1;"https://www.facebook.com/bispaandreacarvalho"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001649587;2;"https://instagram.com/bpandreacarvalho"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001596775;1;"https://www.instagram.com/deputadorenatozaca/"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001619520;1;"https://www.delegadoantoniofurtado.com.br/"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001619520;3;"https://www.instagram.com/depdelantoniofurtado/"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001619227;1;"https://www.facebook.com/gracadopt"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001598382;2;"https://instagram.com/thaisdamascenorj"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001598384;1;"https://instagram.com/https://www.instagram.com/bernardbatalha/"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001598392;2;"https://www.facebook.com/https://www.facebook.com/francis.nascimento.12979"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001723538;1;"https://www.instagram.com/carlosgama.22/"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001723544;2;"https://www.instagram.com/guarinovilhena/"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001723564;1;"https://www.facebook.com/profile.php?id=100013900188549"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001619500;1;"https://www.instagram.com/deputadomarcossoares/"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001729176;1;"https://www.facebook.com/profile.php?id=100085133730538"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001598400;5;"https://www.twitter.com/xande_weiss"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001598414;7;"https://www.twitter.com/leonardovidalbr"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001638596;1;"https://www.facebook.com/lucioaguiar-id100041004440825"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001605574;2;"https://instagram.com/falamiranda?igshid=YmMyMTA2M2Y="
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001639030;1;"https://www.facebook.com/manoelferreiraneves.e"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001639116;1;"https://www.youtube.com/c/AluizioJuniorOficial"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001639121;1;"https://www.instagram.com/prof.andre.martins/"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001639136;4;"https://www.instagram.com/carlos.minc/?hl=pt"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001640584;1;"https://www.instagram.com/helinhosilva1205/"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609537;1;"https://www.facebook.com/anderson.chapoca.71"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609679;2;"https://www.facebook.com/JeffersonVidaloficial"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001732486;2;"https://twitter.com/drpaulomarcelo1"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001645824;5;"https://www.clarissasenadora.com.br/"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001605610;4;"https://m.facebook.com/andersonvilelaofc/"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001612168;3;"https://alexamarante.com.br/"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001612168;1;"https://www.instagram.com/canalalexamarante/"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001606567;1;"http://instagram.com/marceloturbo"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001612224;1;"https://www.instagram.com/joaovictorfamilia/"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001612224;2;"https://www.facebook.com/joaovictorfamilia2021"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001645404;6;"https://telegram.org/dlhttps://twitter.com/lvaroMagalhes6?t=y7W7CCfwJiJNVXIOg5xE"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609720;3;"https://instagram.com/rodrigolaeberadv?igshid=YmMyMTA2M2Y="
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609774;3;"https://www.facebook.com/eduardo.kita.3"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001605570;3;"https://twitter.com/ZilmaraBrandao?t=SzOIrGQrALXbgzPwFYJqMw&s=08"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609670;2;"https://www.facebook.com/andrecampistaoficial"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609545;3;"https://www.facebook.com/depandrevalenca/"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001636374;1;"https://www.instagram.com/GABYDAMASCENO.RIO/"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609523;1;"https://instagram.com/dionisiolinsoficial?igshid=YmMyMTA2M2Y="
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001605605;1;"https://twitter.com/glauciabrenny?t=uo3_pz1Xv7xr5FlZu7pyXQ&s=09"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001605605;3;"https://youtube.com/channel/UCweLFQMuGq48qpR7hOeIQsA"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001725953;5;"http://s.kw.ai/u/vZH6C6Wm"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001645824;7;"https://www.tiktok.com/@clarissagarotinhooficial"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001612165;3;"https://www.facebook.com/zitonarede"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001612168;2;"https://www.tiktok.com/@alexamaranterj/video/7065831736881499397"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001645648;1;"https://www.facebook.com/profile.php?id=100068343383491"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001645648;2;"https://instagram.com/dr.claytonwille?igshid=YmMyMTA2M2Y"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001600414;1;"https://www.facebook.com/profile.php?id=100002902497223"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001612221;2;"https://www.facebook.com/anacristina.santos.1840070"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001598415;1;"https://www.facebook.com/luizfernando.novo"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001640598;1;"https://www.instagram.com/stellagaio1224/"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001596715;1;"http://www.instagram.com/leniltonrodrigues"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001596729;1;"https://facebook.com/rogeriaquaresma"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001596744;2;"https://instagram.com/alexandremartins.sgt?igshid=YmMyMTA2M2Y="
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001596746;2;"https://www.instagram.com/deputadoandersonmoraes/"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001613466;1;"https://instagram.com/aguinaldomartins23?igshid=YmMyMTA2M2Y="
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001613842;5;"https://vm.tiktok.com/ZMLB9PFh8/"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001613848;2;"https://www.facebook.com/dudu.menor.3"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001603417;3;"https://www.youtube.com/c/AquilesBarreto"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001600473;4;"https://youtube.com/c/ChicoAlencarOficial"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001596801;1;"https://instagram.com/marciolabreoficial?igshid=YmMyMTA2M2Y="
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001596801;5;"https://youtube.com/c/marciolabre"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001596806;2;"https://instagram.com/hermitonmoura"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001649586;1;"https://instagram.com/@paulinha_produtora"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609549;2;"https://www.facebook.com/Dr.Camoes"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001649613;2;"https://www.facebook.com/wellingtonpalmeira"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001596774;1;"https://www.facebook.com/ricardopericaroficial"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001605615;4;"https://www.youtube.com/user/christinoaureo"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001598380;2;"https://www.facebook.com/https://www.facebook.com/marcos.gomes.1800"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001598380;3;"https://www.twitter.com/https://twitter.com/marcoszenaide"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001605590;2;"https://www.facebook.com/elianeassessoria"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001639150;2;"https://www.instagram.com/invites/contact/?i=h46rmu3q4onw&utm_content=kissnkz"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001654273;1;"https://instagram.com/chaffinemarinistudiodecor?igshid=YmMyMTA2M2Y="
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609696;1;"https://www.leorodriguesrj.com.br/"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001603223;5;"https://twitter.com/RJRodrigoAmorim"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001730176;2;"http://www.pmb.org.br/"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001619457;4;"https://alessandrafreire.com.br/"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001645618;1;"https://m.facebook.com/LeizaGari"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001714931;1;"https://instagram.com/romulomattos17"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001596717;1;"http://www.instagram.com/SergioWeydt"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001596717;2;"https://facebook.com/SergioWeydt"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001596735;2;"https://facebook.com/fernandalouback"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001596741;1;"https://www.facebook.com/douglasruasrj"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001619207;2;"https://www.facebook.com/lindberghfarias"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001619214;3;"https://youtube.com/c/andrelazaroni2022"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001722726;2;"https://www.instagram.com/gleice___correa/"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001723121;2;"https://www.facebook.com/carlaochambarelli"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001723131;1;"https://www.facebook.com/arlete.jenkins.7"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001619437;1;"https://www.instagram.com/renanlopys/"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609567;3;"https://twitter.com/TadeuIsaias"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001598402;1;"https://www.tiktok.com/@Herman.Guedes.Novo"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001598402;2;"https://instagram.com/herman.guedes.novo"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001598402;3;"https://youtube.com/HermanGRS"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001598402;6;"https://www.twitter.com/HermanGuedes"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001598413;5;"https://www.twitter.com/katharynecaiaffa"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001598416;1;"https://www.instagram.com/ephrainmarins/"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001598416;2;"https://m.facebook.com/ephrainmarins.marcos/?"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001606447;2;"https://www.facebook.com/coronelperrysouza"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001606454;3;"https://www.facebook.com/ricardo.laurentino.1614"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001606455;1;"https://www.facebook.com/ssampaiocosta"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001638587;2;"https://instagram.com/bilicopaim"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001714940;1;"https://instagram.com/erika_gama_pitibull"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001645256;3;"https://linktr.ee/vivianecarvalhorj"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001596728;1;"https://facebook.com/rodrigobacellaroficial"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001613504;2;"https://www.instagram.com/emanuelmarquesrj/"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001649562;2;"https://www.facebook.com/uberlande1"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001645263;1;"https://www.instagram.com/amarildo.orelha/"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001601357;3;"https://www.tiktok.com/@fredbarbosalemoss?_t=8UrtPkJ4Iyc&_r=1"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001620522;1;"https://web.facebook.com/lupper.concepcaoblack"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001620523;1;"https://www.facebook.com/euricojuniorrj"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001638626;3;"https://instagram.com/professorjoziel?igshid=nmymta2m2y="
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001639129;1;"https://www.facebook.com/josemaria.rodrigues.5437"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001639138;2;"https://www.facebook.com/ticiana.preste"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001639138;1;"https://www.instagram.com/thici_prestes"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001609532;3;"https://instagram.com/fabianarbrito?igshid=YmMyMTA2M2Y="
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001614199;3;"https://www.andresenador133.com.br"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001603052;3;"https://mobile.twitter.com/DoutoraAurora"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001596719;1;"https://www.instagram.com/sergiosanoli/"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001606475;2;"https://instagram.com/marcosdiasoficial_?igshid=YmMyMTA2M2Y="
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001613468;1;"https://www.doutorflavioantunes.com.br"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001613468;2;"https://linktr.ee/drflavioantunes"
"10/04/2023";"19:43:33";2022;"RJ";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";190001613469;1;"https://www.facebook.com/Paulo.Cantuaria54"
